drivetrain,mpg,fuel_type,mileage,price,brand,year,engine_size,cylinders,transmission_type,gears,boost,model,price_log,boost_supercharged,boost_turbo,transmission_type_manual,brand_BMW,brand_Merc,fuel_type_Electric,fuel_type_Gasoline,fuel_type_Hybrid,drivetrain_FWD,drivetrain_RWD
AWD,25.0,Gasoline,92968,15989.0,Audi,2011,2.0,4.0,automatic,8.0,turbo, A5 2.0T Premium,9.67965626478542,0,1,0,0,0,0,1,0,0,0
AWD,30.5,Gasoline,32094,25998.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A3 2.0T Premium,10.165774890967963,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,43419,36976.0,Audi,2017,3.0,6.0,automatic,8.0,supercharged, A6 3.0T Premium Plus,10.518024332514162,1,0,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,44405,44998.0,Audi,2019,2.0,4.0,automatic,8.0,turbo, Q7 45 Premium,10.714373323320329,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,14858,43999.0,Audi,2020,2.0,4.0,automatic,7.0,none, Q5 45 Premium Plus,10.691922185369403,0,0,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,41940,43990.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Premium Plus,10.691717614342766,1,0,0,0,0,0,1,0,0,0
AWD,28.5,Gasoline,36685,42779.0,Audi,2019,2.0,4.0,automatic,7.0,turbo, A5 2.0T Premium Plus,10.663802606954118,0,1,0,0,0,0,1,0,0,0
FWD,17.5,Gasoline,36917,24499.0,Audi,2017,2.0,4.0,automatic,7.0,turbo, A3 Premium,10.106387579373278,0,1,0,0,0,0,1,0,1,0
AWD,19.0,Gasoline,23252,89995.0,Audi,2018,4.0,8.0,automatic,8.0,turbo, S8 4.0T Plus,11.40750939221358,0,1,0,0,0,0,1,0,0,0
AWD,17.5,Gasoline,26405,114990.0,Audi,2014,5.2,10.0,automatic,7.0,none, R8 5.2,11.65260044704271,0,0,0,0,0,0,1,0,0,0
AWD,23.5,Diesel,121044,19400.0,Audi,2013,3.0,6.0,automatic,8.0,turbo, Q7 3.0 TDI Premium,9.87302834505142,0,1,0,0,0,0,0,0,0,0
AWD,11.0,Gasoline,82572,22995.0,Audi,2016,2.0,4.0,automatic,8.0,none, A6 2.0T Premium,10.043032079974024,0,0,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,62032,30998.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Premium Plus,10.341677965256997,0,1,0,0,0,0,1,0,0,0
AWD,18.0,Gasoline,15462,105286.0,Audi,2021,4.0,8.0,automatic,8.0,turbo, SQ7 4.0T Premium Plus,11.564435735816684,0,1,0,0,0,0,1,0,0,0
FWD,24.0,Gasoline,83891,23990.0,Audi,2018,2.0,4.0,automatic,6.0,turbo, Q3 2.0T Premium,10.08539235583374,0,1,0,0,0,0,1,0,1,0
AWD,27.0,Gasoline,27784,35992.0,Audi,2016,2.0,4.0,automatic,6.0,turbo, S3 2.0T Prestige,10.491051970521008,0,1,0,0,0,0,1,0,0,0
AWD,27.0,Gasoline,81546,26995.0,Audi,2015,2.0,4.0,automatic,6.0,turbo, S3 2.0T Prestige,10.203406942652387,0,1,0,0,0,0,1,0,0,0
AWD,12.5,Gasoline,32207,46695.0,Audi,2019,2.0,4.0,automatic,7.0,turbo, Q7 45 Premium,10.75139237154382,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,39088,49986.0,Audi,2019,3.0,6.0,automatic,8.0,supercharged, Q7 55 Premium Plus,10.819498245202965,1,0,0,0,0,0,1,0,0,0
AWD,26.0,Gasoline,9418,32999.0,Audi,2020,2.0,4.0,automatic,7.0,turbo, A3 2.0T S line Premium,10.404232536959167,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,31982,51790.0,Audi,2019,2.0,4.0,automatic,8.0,turbo, Q7 45 SE Premium Plus,10.854952359417938,0,1,0,0,0,0,1,0,0,0
AWD,19.0,Gasoline,31715,69386.0,Audi,2020,3.0,6.0,automatic,7.0,turbo, Q7 55 Prestige,11.147440397038215,0,1,0,0,0,0,1,0,0,0
AWD,23.0,Gasoline,82260,24126.0,Audi,2014,3.0,6.0,automatic,7.0,supercharged, S4 3.0T Premium Plus,10.09104537612533,1,0,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,29822,36500.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.505067539570582,0,1,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,4019,45945.0,Audi,2021,2.0,4.0,automatic,7.0,turbo, Q5 45 Premium,10.735200307934983,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,77824,16775.0,Audi,2012,2.0,4.0,automatic,8.0,turbo, A4 2.0T Premium Plus quattro,9.727644961839882,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,25624,34594.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.451435535603869,0,1,0,0,0,0,1,0,0,0
AWD,26.5,Gasoline,31595,33990.0,Audi,2016,2.0,4.0,automatic,6.0,turbo, TT 2.0T,10.433821642690162,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,43809,36999.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.518646164234095,0,1,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,9415,48340.0,Audi,2021,2.0,4.0,automatic,7.0,turbo, Q5 45 Premium,10.786014654257476,0,1,0,0,0,0,1,0,0,0
AWD,20.5,Gasoline,8683,77995.0,Audi,2021,3.0,6.0,automatic,7.0,none, Q7 55 Premium,11.26440000105297,0,0,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,29995,32495.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.388841510328447,0,1,0,0,0,0,1,0,0,0
AWD,23.0,Gasoline,11752,39339.0,Audi,2020,2.0,4.0,automatic,8.0,turbo, Q3 2.0T Premium Plus,10.579971672199534,0,1,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,40697,28995.0,Audi,2016,2.0,4.0,automatic,8.0,turbo, Q5 2.0T Premium Plus,10.27487868031054,0,1,0,0,0,0,1,0,0,0
AWD,22.5,Gasoline,64888,41995.0,Audi,2017,4.0,8.0,automatic,7.0,turbo, S6 4.0T Premium Plus,10.645305842559727,0,1,0,0,0,0,1,0,0,0
AWD,19.5,Hybrid,40641,71950.0,Audi,2019,3.0,6.0,automatic,8.0,none, Q8 3.0T Premium Plus,11.183726712315512,0,0,0,0,0,0,0,1,0,0
AWD,29.0,Gasoline,38858,32990.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A4 2.0T Premium Plus,10.403959764222629,0,1,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,44123,45000.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, S5 3.0T Premium Plus,10.714417768752456,0,1,0,0,0,0,1,0,0,0
AWD,16.0,Gasoline,64047,21990.0,Audi,2014,2.0,4.0,manual,8.0,turbo, A5 2.0T Premium,9.998343083548807,0,1,1,0,0,0,1,0,0,0
AWD,12.5,Gasoline,58107,36499.0,Audi,2017,2.0,4.0,automatic,7.0,turbo, Q7 2.0T Premium Plus,10.505040141934996,0,1,0,0,0,0,1,0,0,0
AWD,23.0,Gasoline,82074,28988.0,Audi,2014,3.0,6.0,automatic,8.0,supercharged, A8 L 3.0T,10.274637230229173,1,0,0,0,0,0,1,0,0,0
AWD,19.5,Gasoline,91182,36000.0,Audi,2015,4.2,8.0,automatic,7.0,none, RS 5 4.2,10.491274217438248,0,0,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,24118,48500.0,Audi,2019,2.0,4.0,automatic,8.0,turbo, Q7 45 Premium Plus,10.789319076925574,0,1,0,0,0,0,1,0,0,0
AWD,24.5,Gasoline,110848,14300.0,Audi,2014,2.0,4.0,automatic,8.0,turbo, A4 2.0T Premium,9.568014816248,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,36975,40990.0,Audi,2018,2.0,4.0,automatic,8.0,turbo, Q7 2.0T Premium,10.621083413498384,0,1,0,0,0,0,1,0,0,0
AWD,26.0,Gasoline,157681,5997.0,Audi,2007,2.0,4.0,automatic,6.0,turbo, A4 2.0T quattro,8.69901462316851,0,1,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,44390,25998.0,Audi,2015,2.0,4.0,automatic,6.0,turbo, Q3 2.0T Premium Plus,10.165774890967963,0,1,0,0,0,0,1,0,0,0
AWD,19.5,Gasoline,12900,70455.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, Q8 3.0T Premium,11.162729487129203,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,35820,40988.0,Audi,2018,2.0,4.0,automatic,8.0,turbo, Q7 2.0T Premium Plus,10.621034619919609,0,1,0,0,0,0,1,0,0,0
AWD,24.5,Gasoline,134970,10999.0,Audi,2014,2.0,4.0,automatic,8.0,turbo, A4 2.0T Premium,9.305559638557115,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,35659,36597.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.507721548816848,0,1,0,0,0,0,1,0,0,0
AWD,29.0,Gasoline,25747,28639.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A4 2.0T Tech Premium,10.26252470426388,0,1,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,39387,26999.0,Audi,2016,2.0,4.0,automatic,8.0,turbo, Q5 2.0T Premium Plus,10.203555107263542,0,1,0,0,0,0,1,0,0,0
AWD,73.5,Electric,25496,56991.0,Audi,2019,0.0,0.0,automatic,1.0,none, e-tron Premium Plus,10.950648639613158,0,0,0,0,0,1,0,0,0,0
AWD,28.5,Gasoline,20270,41990.0,Audi,2019,2.0,4.0,automatic,7.0,turbo, A5 2.0T Premium Plus,10.64518677367824,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,74650,8999.0,Audi,2005,3.0,6.0,automatic,5.0,none, A4 3.0L,9.104868739033948,0,0,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,5683,43582.0,Audi,2021,2.0,4.0,automatic,7.0,none, Q5 45 Premium,10.682399500056867,0,0,0,0,0,0,1,0,0,0
AWD,28.5,Gasoline,20864,34592.0,Audi,2019,2.0,4.0,automatic,7.0,turbo, A4 2.0T Premium,10.451377720438934,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,13317,73990.0,Audi,2018,2.9,6.0,automatic,8.0,turbo, RS 5 2.9T,11.211685227919595,0,1,0,0,0,0,1,0,0,0
AWD,29.0,Gasoline,12871,33991.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A4 2.0T Premium Plus,10.43385106267516,0,1,0,0,0,0,1,0,0,0
AWD,24.5,Gasoline,37207,49530.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, A7 3.0T Premium Plus,10.810333825582283,1,0,0,0,0,0,1,0,0,0
FWD,24.0,Gasoline,47149,28900.0,Audi,2017,2.0,4.0,automatic,6.0,turbo, Q3 2.0T Premium Plus,10.271596874100524,0,1,0,0,0,0,1,0,1,0
AWD,28.0,Gasoline,8595,47999.0,Audi,2020,2.0,4.0,automatic,7.0,turbo, A5 2.0T Premium Plus,10.778935456339678,0,1,0,0,0,0,1,0,0,0
AWD,28.5,Gasoline,53083,33997.0,Audi,2019,2.0,4.0,automatic,7.0,turbo, A4 2.0T Premium Plus,10.43402756441122,0,1,0,0,0,0,1,0,0,0
AWD,29.0,Gasoline,35310,37995.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A5 2.0T Premium Plus,10.545209851103886,0,1,0,0,0,0,1,0,0,0
AWD,23.5,Gasoline,44897,44991.0,Audi,2016,4.0,8.0,automatic,8.0,turbo, A8 L 4.0T,10.714217748749787,0,1,0,0,0,0,1,0,0,0
AWD,29.0,Gasoline,15064,32992.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A4 2.0T Premium Plus,10.404020386816686,0,1,0,0,0,0,1,0,0,0
AWD,28.5,Gasoline,95613,19999.0,Audi,2015,2.0,4.0,automatic,6.0,turbo, A3 2.0T Premium,9.903437551286084,0,1,0,0,0,0,1,0,0,0
AWD,26.5,Gasoline,32725,34995.0,Audi,2018,2.0,4.0,automatic,8.0,none, A6 2.0T Premium Plus,10.46296047312364,0,0,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,14102,55900.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, S4 3.0T Prestige,10.93131965914319,0,1,0,0,0,0,1,0,0,0
FWD,28.0,Gasoline,75026,18787.0,Audi,2016,1.8,4.0,automatic,6.0,turbo, A3 1.8T Premium,9.8409204202673,0,1,0,0,0,0,1,0,1,0
AWD,24.5,Gasoline,21990,52880.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, A7 3.0T Premium Plus,10.875780474525568,1,0,0,0,0,0,1,0,0,0
AWD,21.5,Gasoline,76862,18999.0,Audi,2010,3.0,6.0,automatic,7.0,supercharged, S5 3.0 Premium Plus quattro,9.85214162518454,1,0,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,20659,51890.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, S4 3.0T Premium Plus,10.856881372361784,0,1,0,0,0,0,1,0,0,0
AWD,83.0,Hybrid,2963,79000.0,Audi,2021,2.0,4.0,automatic,7.0,turbo, A7 e 55 quattro Premium Plus,11.27720313144916,0,1,0,0,0,0,0,1,0,0
AWD,29.0,Gasoline,43601,39995.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A5 2.0T Premium Plus,10.596509725282925,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,39610,48952.0,Audi,2019,3.0,6.0,automatic,8.0,supercharged, Q7 55 Premium Plus,10.798595505142377,1,0,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,18227,36994.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.518511016314497,0,1,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,39514,44713.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, S5 3.0T Premium Plus,10.708019566059964,0,1,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,50018,39989.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, S4 3.0T Prestige,10.59635969527664,0,1,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,92549,16875.0,Audi,2015,2.0,4.0,automatic,8.0,turbo, Q5 2.0T Premium Plus,9.733588515740731,0,1,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,33253,28216.0,Audi,2018,2.0,4.0,automatic,6.0,turbo, Q3 2.0T Premium,10.247644471915889,0,1,0,0,0,0,1,0,0,0
AWD,19.0,Gasoline,2190,82491.0,Audi,2020,3.0,6.0,automatic,8.0,turbo, Q8 55 Premium,11.320444475462835,0,1,0,0,0,0,1,0,0,0
AWD,24.5,Gasoline,37039,45590.0,Audi,2019,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Prestige,10.727443673207487,0,1,0,0,0,0,1,0,0,0
AWD,24.5,Gasoline,76688,18990.0,Audi,2014,2.0,4.0,automatic,8.0,turbo, A4 2.0T Premium Plus,9.85166780380633,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,21805,44998.0,Audi,2018,2.0,4.0,automatic,8.0,turbo, Q7 2.0T Premium Plus,10.714373323320329,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,32185,50900.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Prestige,10.837618202538614,1,0,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,8924,39988.0,Audi,2021,2.0,4.0,automatic,8.0,turbo, Q3 45 S line Premium,10.59633468808707,0,1,0,0,0,0,1,0,0,0
AWD,20.5,Gasoline,30895,34827.0,Audi,2016,3.0,6.0,automatic,8.0,supercharged, SQ5 3.0T Premium Plus,10.458148227006143,1,0,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,42501,42500.0,Audi,2018,2.0,4.0,automatic,8.0,turbo, Q7 2.0T Premium Plus,10.657259354912508,0,1,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,23400,49900.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, S5 3.0T Premium Plus,10.81777628173961,0,1,0,0,0,0,1,0,0,0
FWD,29.0,Gasoline,24850,29988.0,Audi,2017,2.0,4.0,automatic,7.0,turbo, A6 2.0T Premium,10.308552580622951,0,1,0,0,0,0,1,0,1,0
AWD,25.0,Gasoline,21872,37000.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.51867319162636,0,1,0,0,0,0,1,0,0,0
AWD,29.0,Gasoline,27780,31997.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A4 2.0T Premium Plus,10.373397427387058,0,1,0,0,0,0,1,0,0,0
AWD,26.5,Gasoline,89436,17714.0,Audi,2015,2.0,4.0,automatic,8.0,turbo, A4 2.0T Premium Plus,9.782110566369528,0,1,0,0,0,0,1,0,0,0
FWD,18.5,Gasoline,19696,29594.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A4 2.0T Summer of ,10.29532691706248,0,1,0,0,0,0,1,0,1,0
AWD,29.0,Gasoline,23678,31488.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A4 2.0T Premium Plus,10.35736179985198,0,1,0,0,0,0,1,0,0,0
AWD,24.5,Gasoline,28302,36495.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, A6 3.0T Premium Plus,10.504930543885733,1,0,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,23403,47998.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Premium Plus,10.778914622355282,1,0,0,0,0,0,1,0,0,0
AWD,24.5,Gasoline,103966,12995.0,Audi,2014,2.0,4.0,automatic,8.0,turbo, A4 2.0T Premium,9.47231994707559,0,1,0,0,0,0,1,0,0,0
AWD,14.5,Hybrid,36198,67991.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, A7 Premium Plus,11.127130622457644,0,1,0,0,0,0,0,1,0,0
AWD,25.0,Gasoline,31858,36711.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.510831716653778,0,1,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,41691,53995.0,Audi,2019,3.0,6.0,automatic,7.0,turbo, A6 55 Prestige,10.89664672866686,0,1,0,0,0,0,1,0,0,0
AWD,19.0,Gasoline,15151,98990.0,Audi,2020,3.0,6.0,automatic,8.0,turbo, Q7 55 Prestige,11.502774113913851,0,1,0,0,0,0,1,0,0,0
AWD,23.0,Gasoline,39080,33610.0,Audi,2012,3.0,6.0,automatic,8.0,supercharged, A7 3.0T Premium Plus quattro,10.422578920719152,1,0,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,27697,49350.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Premium Plus,10.806693044861628,1,0,0,0,0,0,1,0,0,0
AWD,23.0,Gasoline,22950,67950.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, A8 L 55,11.12652741957929,0,1,0,0,0,0,1,0,0,0
AWD,23.0,Gasoline,86269,24590.0,Audi,2013,3.0,6.0,automatic,7.0,supercharged, S4 3.0T Premium Plus,10.11009513521024,1,0,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,11181,43999.0,Audi,2020,2.0,4.0,automatic,7.0,turbo, Q5 45 Titanium Premium,10.691922185369403,0,1,0,0,0,0,1,0,0,0
AWD,23.5,Gasoline,41780,31990.0,Audi,2017,2.0,4.0,automatic,8.0,turbo, Q5 2.0T Premium Plus,10.373178632943564,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,27324,49500.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Prestige,10.809727948556782,1,0,0,0,0,0,1,0,0,0
FWD,14.0,Gasoline,59073,26991.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q3 2.0T Premium,10.203258756085228,0,1,0,0,0,0,1,0,1,0
AWD,24.5,Gasoline,20173,38250.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, A6 3.0T Premium,10.55189883925468,1,0,0,0,0,0,1,0,0,0
FWD,28.0,Gasoline,38100,20824.0,Audi,2015,1.8,4.0,automatic,6.0,turbo, A3 1.8T Premium,9.9438614466744,0,1,0,0,0,0,1,0,1,0
AWD,18.0,Gasoline,11041,152888.0,Audi,2017,5.2,10.0,automatic,7.0,none, R8 5.2 quattro,11.937460906168818,0,0,0,0,0,0,1,0,0,0
AWD,23.0,Gasoline,13586,37992.0,Audi,2020,2.0,4.0,automatic,8.0,turbo, Q3 2.0T Premium Plus,10.545130890228958,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,34273,37998.0,Audi,2017,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Premium,10.545288805744486,1,0,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,13649,43900.0,Audi,2020,2.0,4.0,automatic,7.0,turbo, Q5 45 Premium,10.689669599063263,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,23245,48906.0,Audi,2019,2.0,4.0,automatic,8.0,turbo, Q7 45 Premium,10.797655367322513,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,32685,35800.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.485703172388792,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,37240,37990.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Prestige,10.54507824618167,0,1,0,0,0,0,1,0,0,0
AWD,24.5,Gasoline,24922,36996.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, A6 3.0T Premium Plus,10.51856507767415,1,0,0,0,0,0,1,0,0,0
AWD,21.5,Gasoline,20441,77496.0,Audi,2019,2.9,6.0,automatic,8.0,turbo, RS 5 2.9T,11.257981601106222,0,1,0,0,0,0,1,0,0,0
AWD,19.5,Gasoline,61057,37498.0,Audi,2013,4.2,8.0,automatic,7.0,none, RS 5 4.2,10.532042877202896,0,0,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,20213,48442.0,Audi,2019,3.0,6.0,automatic,7.0,turbo, A6 3.0T Premium Plus,10.788122485006271,0,1,0,0,0,0,1,0,0,0
AWD,23.5,Gasoline,40419,53499.0,Audi,2018,2.5,5.0,automatic,7.0,turbo, RS 3 2.5T,10.887418241120622,0,1,0,0,0,0,1,0,0,0
AWD,23.0,Hybrid,45115,59495.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, A8 L 3.0T,10.993647554389254,0,1,0,0,0,0,0,1,0,0
AWD,25.0,Gasoline,72998,20990.0,Audi,2010,2.0,4.0,automatic,6.0,turbo, TTS 2.0T Premium quattro,9.951801412814678,0,1,0,0,0,0,1,0,0,0
AWD,21.5,Gasoline,29503,50880.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, SQ5 3.0T Premium,10.837225198014004,0,1,0,0,0,0,1,0,0,0
FWD,32.0,Gasoline,22695,29500.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A4 2.0T Tech ultra Premium,10.292145542327912,0,1,0,0,0,0,1,0,1,0
AWD,29.0,Gasoline,42670,44998.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A5 2.0T Premium Plus,10.714373323320329,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,38883,44000.0,Audi,2017,3.0,6.0,automatic,8.0,supercharged, A7 3.0T Prestige,10.691944912900398,1,0,0,0,0,0,1,0,0,0
FWD,28.0,Gasoline,48687,21990.0,Audi,2016,1.8,4.0,automatic,8.0,turbo, A3 1.8T Premium,9.998343083548807,0,1,0,0,0,0,1,0,1,0
AWD,24.5,Gasoline,37287,21499.0,Audi,2014,2.0,4.0,automatic,8.0,turbo, A4 2.0T Prestige quattro,9.975761701406148,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,31425,45995.0,Audi,2017,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Premium Plus,10.736287973911258,1,0,0,0,0,0,1,0,0,0
AWD,26.5,Gasoline,13044,35499.0,Audi,2018,2.0,4.0,automatic,8.0,turbo, A6 2.0T Sport,10.477259806052668,0,1,0,0,0,0,1,0,0,0
AWD,21.5,Gasoline,50213,59800.0,Audi,2019,2.9,6.0,automatic,8.0,turbo, RS 5 2.9T,10.998760939938723,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,90117,10499.0,Audi,2011,2.0,4.0,automatic,8.0,turbo, A4 2.0T Premium quattro,9.25903529351494,0,1,0,0,0,0,1,0,0,0
AWD,29.0,Gasoline,39529,32998.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A4 2.0T Premium Plus,10.40420223255139,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,39019,34999.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Premium Plus,10.463074768634808,0,1,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,26987,65489.0,Audi,2019,3.0,6.0,automatic,8.0,none, A7 3.0T Prestige,11.089637468588723,0,0,0,0,0,0,1,0,0,0
AWD,21.5,Gasoline,16595,54991.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, SQ5 3.0T Premium,10.91492481446108,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,47972,41495.0,Audi,2018,2.0,4.0,automatic,8.0,turbo, Q7 2.0T Premium Plus,10.633328217032547,0,1,0,0,0,0,1,0,0,0
AWD,23.5,Gasoline,44715,30895.0,Audi,2017,2.0,4.0,automatic,8.0,turbo, Q5 2.0T Premium Plus,10.33834963749508,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,43466,34656.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Premium,10.453226149800717,0,1,0,0,0,0,1,0,0,0
AWD,26.0,Gasoline,13603,34995.0,Audi,2019,2.0,4.0,automatic,7.0,turbo, A3 2.0T Prestige,10.46296047312364,0,1,0,0,0,0,1,0,0,0
FWD,26.0,Gasoline,133000,7500.0,Audi,2011,2.0,4.0,automatic,8.0,turbo, A4 2.0T Premium,8.922658299524402,0,1,0,0,0,0,1,0,1,0
FWD,30.5,Gasoline,33719,27590.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A3 2.0T Premium,10.225208667211332,0,1,0,0,0,0,1,0,1,0
AWD,29.0,Gasoline,12925,46990.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A5 2.0T Premium,10.757690092096862,0,1,0,0,0,0,1,0,0,0
AWD,24.5,Gasoline,53441,35990.0,Audi,2017,2.0,4.0,automatic,6.0,turbo, S3 2.0T Premium Plus,10.490996401073076,0,1,0,0,0,0,1,0,0,0
AWD,19.0,Gasoline,87860,19985.0,Audi,2013,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Premium Plus,9.902737271145424,1,0,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,35369,48999.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, S5 3.0T Prestige,10.799555168721248,0,1,0,0,0,0,1,0,0,0
AWD,21.0,Gasoline,11435,55999.0,Audi,2021,3.0,6.0,automatic,8.0,turbo, SQ5 3.0T Premium,10.933089112414988,0,1,0,0,0,0,1,0,0,0
AWD,24.5,Gasoline,55961,22990.0,Audi,2014,2.0,4.0,automatic,8.0,turbo, A6 2.0T Premium Plus,10.042814617757228,0,1,0,0,0,0,1,0,0,0
